ID_PAYMENT,TIME_STAMP,CONTRAGENT,AMMOUNT,REF_NUMBER1,REF_NUMBER2,YEAR_RP,MONTH_RP,DAY_RP,ID_WEEKDAY,ID_CONTRAGENT,ID_ACCOUNT,ID_SERVICE
350,2010-09-20T08:08:00..000000000,VIVACOM (фиксирана мрежа),30,515(12952197001),515(12952197001),2010,9,20,0,24,7,3
351,2010-09-23T09:51:00..000000000,ГлоБул ЕАД,4.75,Mama(002039600),Mama(002039600),2010,9,23,3,27,9,3
352,2010-09-29T17:38:00..000000000,М-Тел,10,Tatko(08846041746544),Tatko(08846041746544),2010,9,29,2,32,3,3
353,2010-10-04T12:25:00..000000000,ГлоБул ЕАД,68.08,Mijn GSM(000082520),Mijn GSM(000082520),2010,10,4,0,27,1,3
354,2010-10-04T12:25:00..000000000,ГлоБул ЕАД,14.64,Tatko(000082500),Tatko(000082500),2010,10,4,0,27,3,3
355,2010-10-06T17:22:00..000000000,ЧЕЗ Електро България АД,20.12,Кака(300024835954),Кака(300024835954),2010,10,6,2,44,11,1
356,2010-10-06T17:22:00..000000000,Софийска вода (515),24.01,515(5029035),515(5029035),2010,10,6,2,14,7,2
1,2007-04-11T10:12:00..000000000,ЧЕЗ Електро България АД,22.9,515(0204007130),515(0204007130),2007,4,11,2,44,7,1
2,2007-04-11T10:12:00..000000000,Софийска вода (515),7.63,515(5029035),515(5029035),2007,4,11,2,14,7,2
3,2007-04-11T10:12:00..000000000,Мобилтел  ЕАД,8.4,Mama(08865799136533),Mama(08865799136533),2007,4,11,2,36,9,3
4,2007-04-14T07:44:00..000000000,ЧЕЗ Електро България АД,3.85,Татко(0204110137),Татко(0204110137),2007,4,14,5,44,3,1
5,2007-04-20T09:49:00..000000000,БТК,7,bl. 515(028254825),bl. 515(028254825),2007,4,20,4,25,7,3
6,2007-05-08T14:02:00..000000000,Софийска вода (515),9.34,515(5029035),515(5029035),2007,5,8,1,14,7,2
7,2007-05-08T14:03:00..000000000,ЧЕЗ Електро България АД,27.91,515(0204007130),515(0204007130),2007,5,8,1,44,7,1
8,2007-05-08T14:03:00..000000000,ГлоБул ЕАД,14.98,Mijn GSM(000082520),Mijn GSM(000082520),2007,5,8,1,27,1,3
9,2007-05-08T14:03:00..000000000,Мобилтел  ЕАД,8.4,Mama(08865799136533),Mama(08865799136533),2007,5,8,1,36,9,3
10,2007-05-13T11:01:00..000000000,ГлоБул ЕАД,13.81,Tatko(000082500),Tatko(000082500),2007,5,13,6,27,3,3
11,2007-05-13T11:01:00..000000000,ЧЕЗ Електро България АД,5.59,Татко(0204110137),Татко(0204110137),2007,5,13,6,44,3,1
12,2007-05-29T09:42:00..000000000,Мобилтел  ЕАД,45.37,Kaka(08886625376357),Kaka(08886625376357),2007,5,29,1,36,11,3
13,2007-06-08T22:53:00..000000000,Софийска вода (515),8.47,515(5029035),515(5029035),2007,6,8,4,14,7,2
14,2007-06-08T22:53:00..000000000,ГлоБул ЕАД,26.33,Mijn GSM(000082520),Mijn GSM(000082520),2007,6,8,4,27,1,3
15,2007-06-08T22:53:00..000000000,ЧЕЗ Електро България АД,28.68,515(0204007130),515(0204007130),2007,6,8,4,44,7,1
16,2007-06-08T22:53:00..000000000,ГлоБул ЕАД,14.23,Tatko(000082500),Tatko(000082500),2007,6,8,4,27,3,3
17,2007-06-08T22:53:00..000000000,Софийска вода (423),4.93,423(4046798),423(4046798),2007,6,8,4,15,2,2
18,2007-06-11T15:42:00..000000000,Мобилтел  ЕАД,32.79,Kaka(08886625376357),Kaka(08886625376357),2007,6,11,0,36,11,3
19,2007-06-11T15:42:00..000000000,Мобилтел  ЕАД,8.4,Mama(08865799136533),Mama(08865799136533),2007,6,11,0,36,9,3
20,2007-06-14T17:03:00..000000000,БТК,3.85,bl. 515(028254825),bl. 515(028254825),2007,6,14,3,25,7,3
21,2007-06-23T19:06:00..000000000,ЧЕЗ Електро България АД,4.09,Татко(3000151577),Татко(3000151577),2007,6,23,5,44,7,1
22,2007-06-28T23:16:00..000000000,Софийска вода (423),2.52,423(4046798),423(4046798),2007,6,28,3,15,2,2
23,2007-06-28T23:16:00..000000000,БТК,14.11,БТК - Кака(028725348),БТК - Кака(028725348),2007,6,28,3,25,11,3
24,2007-06-28T23:16:00..000000000,ЧЕЗ Електро България АД,16.87,Кака(3000248359),Кака(3000248359),2007,6,28,3,44,11,1
25,2007-06-28T23:16:00..000000000,Софийска вода АД,16.82,Кака(3035289),Кака(3035289),2007,6,28,3,39,11,2
26,2007-07-12T09:39:00..000000000,Софийска вода (515),16.64,515(5029035),515(5029035),2007,7,12,3,14,7,2
27,2007-07-12T09:40:00..000000000,Мобилтел  ЕАД,61.2,Kaka(08886625376357),Kaka(08886625376357),2007,7,12,3,36,11,3
28,2007-07-12T09:40:00..000000000,Мобилтел  ЕАД,8.4,Mama(08865799136533),Mama(08865799136533),2007,7,12,3,36,9,3
29,2007-07-12T09:51:00..000000000,ГлоБул ЕАД,23.66,Mijn GSM(000082520),Mijn GSM(000082520),2007,7,12,3,27,1,3
30,2007-07-16T14:11:00..000000000,БТК,19.87,БТК - Кака(028725348),БТК - Кака(028725348),2007,7,16,0,25,11,3
31,2007-07-16T14:11:00..000000000,БТК,3.14,bl. 515(028254825),bl. 515(028254825),2007,7,16,0,25,7,3
32,2007-07-16T14:11:00..000000000,ЧЕЗ Електро България АД,34.72,515(3000153493),515(3000153493),2007,7,16,0,44,7,1
33,2007-07-16T14:11:00..000000000,ЧЕЗ Електро България АД,15.2,Кака(3000248359),Кака(3000248359),2007,7,16,0,44,11,1
34,2007-07-16T14:11:00..000000000,ЧЕЗ Електро България АД,4.49,Татко(3000151577),Татко(3000151577),2007,7,16,0,44,7,1
35,2007-07-20T09:48:00..000000000,Софийска вода АД,7.36,Кака(3035289),Кака(3035289),2007,7,20,4,39,11,2
36,2007-08-13T09:38:00..000000000,БТК,21.68,БТК - Кака(028725348),БТК - Кака(028725348),2007,8,13,0,25,11,3
37,2007-08-13T09:38:00..000000000,ЧЕЗ Електро България АД,16.36,Кака(3000248359),Кака(3000248359),2007,8,13,0,44,11,1
38,2007-08-13T09:38:00..000000000,БТК,2.51,bl. 515(028254825),bl. 515(028254825),2007,8,13,0,25,7,3
39,2007-08-13T09:38:00..000000000,Софийска вода (515),14.56,515(5029035),515(5029035),2007,8,13,0,14,7,2
40,2007-08-13T09:38:00..000000000,ЧЕЗ Електро България АД,26.09,515(3000153493),515(3000153493),2007,8,13,0,44,7,1
41,2007-08-13T09:38:00..000000000,ГлоБул ЕАД,21.94,Mijn GSM(000082520),Mijn GSM(000082520),2007,8,13,0,27,1,3
42,2007-08-13T09:38:00..000000000,ГлоБул ЕАД,18.35,Tatko(000082500),Tatko(000082500),2007,8,13,0,27,3,3
43,2007-08-13T09:38:00..000000000,Мобилтел  ЕАД,9.6,Mama(08865799136533),Mama(08865799136533),2007,8,13,0,36,9,3
44,2007-08-13T09:38:00..000000000,Мобилтел  ЕАД,44.36,Kaka(08886625376357),Kaka(08886625376357),2007,8,13,0,36,11,3
45,2007-08-16T13:59:00..000000000,Софийска вода АД,6.47,Кака(3035289),Кака(3035289),2007,8,16,3,39,11,2
46,2007-09-10T10:53:00..000000000,Софийска вода (423),.16,423(4046798),423(4046798),2007,9,10,0,15,2,2
47,2007-09-10T21:39:00..000000000,Софийска вода (515),16.13,515(5029035),515(5029035),2007,9,10,0,14,7,2
48,2007-09-10T21:40:00..000000000,ЧЕЗ Електро България АД,27.8,515(3000153493),515(3000153493),2007,9,10,0,44,7,1
49,2007-09-10T21:40:00..000000000,ГлоБул ЕАД,20.76,Mijn GSM(000082520),Mijn GSM(000082520),2007,9,10,0,27,1,3
50,2007-09-10T21:40:00..000000000,ГлоБул ЕАД,14.41,Tatko(000082500),Tatko(000082500),2007,9,10,0,27,3,3
51,2007-09-10T21:40:00..000000000,М-Тел,19.92,Моят телефон(08870589596601),Моят телефон(08870589596601),2007,9,10,0,32,1,3
52,2007-09-10T21:40:00..000000000,Мобилтел  ЕАД,24.34,Kaka(08886625376357),Kaka(08886625376357),2007,9,10,0,36,11,3
53,2007-09-10T21:40:00..000000000,Мобилтел  ЕАД,9.4,Mama(08865799136533),Mama(08865799136533),2007,9,10,0,36,9,3
54,2007-09-17T12:11:00..000000000,БТК,2.62,bl. 515(028254825),bl. 515(028254825),2007,9,17,0,25,7,3
55,2007-09-17T12:11:00..000000000,ЧЕЗ Електро България АД,16.43,Кака(3000248359),Кака(3000248359),2007,9,17,0,44,11,1
56,2007-09-17T12:11:00..000000000,БТК,17.9,БТК - Кака(028725348),БТК - Кака(028725348),2007,9,17,0,25,11,3
57,2007-09-22T14:23:00..000000000,Софийска вода АД,2.11,Кака(3035289),Кака(3035289),2007,9,22,5,39,11,2
58,2007-10-02T09:47:00..000000000,Софийска вода (423),1.2,423(4046798),423(4046798),2007,10,2,1,15,2,2
59,2007-10-09T14:32:00..000000000,Софийска вода (515),13.15,515(5029035),515(5029035),2007,10,9,1,14,7,2
60,2007-10-09T14:32:00..000000000,ЧЕЗ Електро България АД,29.05,515(3000153493),515(3000153493),2007,10,9,1,44,7,1
61,2007-10-09T14:32:00..000000000,ГлоБул ЕАД,17.77,Mijn GSM(000082520),Mijn GSM(000082520),2007,10,9,1,27,1,3
62,2007-10-09T14:32:00..000000000,ГлоБул ЕАД,20.14,Tatko(000082500),Tatko(000082500),2007,10,9,1,27,3,3
63,2007-10-09T14:32:00..000000000,Мобилтел  ЕАД,39.42,Kaka(08886625376357),Kaka(08886625376357),2007,10,9,1,36,11,3
64,2007-10-09T14:32:00..000000000,М-Тел,16.8,Моят телефон(08870589596601),Моят телефон(08870589596601),2007,10,9,1,32,1,3
65,2007-10-09T14:32:00..000000000,Мобилтел  ЕАД,8.4,Mama(08865799136533),Mama(08865799136533),2007,10,9,1,36,9,3
66,2007-10-11T10:47:00..000000000,ЧЕЗ Електро България АД,15.44,Кака(3000248359),Кака(3000248359),2007,10,11,3,44,11,1
67,2007-10-11T10:47:00..000000000,ЧЕЗ Електро България АД,.61,Татко(3000151577),Татко(3000151577),2007,10,11,3,44,7,1
68,2007-10-16T12:40:00..000000000,БТК,9.52,bl. 515(028254825),bl. 515(028254825),2007,10,16,1,25,7,3
69,2007-10-16T12:40:00..000000000,БТК,20.1,БТК - Кака(028725348),БТК - Кака(028725348),2007,10,16,1,25,11,3
70,2007-10-16T15:04:00..000000000,Топлофикация София ЕАД,12.02,515(164402),515(164402),2007,10,16,1,42,7,5
71,2007-10-17T09:49:00..000000000,Софийска вода АД,6.34,Кака(3035289),Кака(3035289),2007,10,17,2,39,11,2
72,2007-11-07T20:34:00..000000000,Софийска вода (515),11.62,515(5029035),515(5029035),2007,11,7,2,14,7,2
73,2007-11-07T20:34:00..000000000,ЧЕЗ Електро България АД,25.13,515(3000153493),515(3000153493),2007,11,7,2,44,7,1
74,2007-11-07T20:34:00..000000000,Софийска вода (423),3.7,423(4046798),423(4046798),2007,11,7,2,15,2,2
75,2007-11-07T20:34:00..000000000,ГлоБул ЕАД,17.96,Mijn GSM(000082520),Mijn GSM(000082520),2007,11,7,2,27,1,3
76,2007-11-07T20:34:00..000000000,ГлоБул ЕАД,27.44,Tatko(000082500),Tatko(000082500),2007,11,7,2,27,3,3
77,2007-11-07T20:34:00..000000000,М-Тел,18.31,Моят телефон(08870589596601),Моят телефон(08870589596601),2007,11,7,2,32,1,3
78,2007-11-07T20:34:00..000000000,Мобилтел  ЕАД,8.4,Mama(08865799136533),Mama(08865799136533),2007,11,7,2,36,9,3
79,2007-11-12T14:10:00..000000000,ЧЕЗ Електро България АД,3.23,Татко(3000151577),Татко(3000151577),2007,11,12,0,44,7,1
80,2007-11-12T14:11:00..000000000,ЧЕЗ Електро България АД,13.42,Кака(3000248359),Кака(3000248359),2007,11,12,0,44,11,1
81,2007-11-12T14:11:00..000000000,Мобилтел  ЕАД,68.58,Kaka(08886625376357),Kaka(08886625376357),2007,11,12,0,36,11,3
82,2007-11-14T15:36:00..000000000,БТК,16.81,БТК - Кака(028725348),БТК - Кака(028725348),2007,11,14,2,25,11,3
83,2007-11-14T15:36:00..000000000,БТК,5.95,bl. 515(028254825),bl. 515(028254825),2007,11,14,2,25,7,3
84,2007-11-20T00:06:00..000000000,Топлофикация София ЕАД,44.25,515(164402),515(164402),2007,11,20,1,42,7,5
85,2007-11-30T22:07:00..000000000,Софийска вода АД,6.35,Кака(3035289),Кака(3035289),2007,11,30,4,39,11,2
86,2007-11-30T22:07:00..000000000,Софийска вода (423),2.75,423(4046798),423(4046798),2007,11,30,4,15,2,2
87,2007-11-30T22:07:00..000000000,Мобилтел  ЕАД,8.4,Mama(08865799136533),Mama(08865799136533),2007,11,30,4,36,9,3
88,2007-11-30T22:07:00..000000000,М-Тел,18.43,Моят телефон(08870589596601),Моят телефон(08870589596601),2007,11,30,4,32,1,3
89,2007-12-09T13:18:00..000000000,Софийска вода (515),8.45,515(5029035),515(5029035),2007,12,9,6,14,7,2
90,2007-12-09T13:18:00..000000000,ЧЕЗ Електро България АД,30.17,515(3000153493),515(3000153493),2007,12,9,6,44,7,1
91,2007-12-09T13:18:00..000000000,ГлоБул ЕАД,27.76,Tatko(000082500),Tatko(000082500),2007,12,9,6,27,3,3
92,2007-12-09T13:18:00..000000000,ГлоБул ЕАД,21.7,Mijn GSM(000082520),Mijn GSM(000082520),2007,12,9,6,27,1,3
93,2007-12-09T13:18:00..000000000,Мобилтел  ЕАД,132.16,Kaka(08886625376357),Kaka(08886625376357),2007,12,9,6,36,11,3
94,2007-12-15T17:54:00..000000000,БТК,20.45,БТК - Кака(028725348),БТК - Кака(028725348),2007,12,15,5,25,11,3
95,2007-12-15T17:54:00..000000000,БТК,5.58,bl. 515(028254825),bl. 515(028254825),2007,12,15,5,25,7,3
96,2007-12-15T17:54:00..000000000,ЧЕЗ Електро България АД,2.08,Татко(3000151577),Татко(3000151577),2007,12,15,5,44,7,1
97,2007-12-15T17:54:00..000000000,ЧЕЗ Електро България АД,16.15,Кака(3000248359),Кака(3000248359),2007,12,15,5,44,11,1
98,2007-12-15T17:54:00..000000000,Топлофикация София ЕАД,87.27,515(164402),515(164402),2007,12,15,5,42,7,5
99,2007-12-15T18:13:00..000000000,Топлофикация София ЕАД,32.81,423(151415),423(151415),2007,12,15,5,42,2,5
100,2007-12-20T16:09:00..000000000,Софийска вода (423),2.54,423(4046798),423(4046798),2007,12,20,3,15,2,2
101,2007-12-20T16:09:00..000000000,Софийска вода АД,5.28,Кака(3035289),Кака(3035289),2007,12,20,3,39,11,2
102,2007-12-30T16:55:00..000000000,Софийска кабелна компания и Ко ООД,20,"Люлин 515, 107(40001660)","Люлин 515, 107(40001660)",2007,12,30,6,40,7,4
103,2007-12-30T16:55:00..000000000,Мобилтел  ЕАД,8.4,Mama(08865799136533),Mama(08865799136533),2007,12,30,6,36,9,3
104,2007-12-30T16:55:00..000000000,М-Тел,16.68,Моят телефон(08870589596601),Моят телефон(08870589596601),2007,12,30,6,32,1,3
105,2008-01-09T13:17:00..000000000,Софийска вода (515),10.56,515(5029035),515(5029035),2008,1,9,2,14,7,2
106,2008-01-09T13:17:00..000000000,ГлоБул ЕАД,29.16,Tatko(000082500),Tatko(000082500),2008,1,9,2,27,3,3
107,2008-01-09T13:17:00..000000000,ГлоБул ЕАД,28.97,Mijn GSM(000082520),Mijn GSM(000082520),2008,1,9,2,27,1,3
108,2008-01-09T13:18:00..000000000,ЧЕЗ Електро България АД,20.88,515(3000153493),515(3000153493),2008,1,9,2,44,7,1
109,2008-01-09T13:18:00..000000000,Мобилтел  ЕАД,28.02,Kaka(08886625376357),Kaka(08886625376357),2008,1,9,2,36,11,3
110,2008-01-14T12:49:00..000000000,ЧЕЗ Електро България АД,2.08,Татко(3000151577),Татко(3000151577),2008,1,14,0,44,7,1
111,2008-01-14T12:49:00..000000000,БТК,6.7,bl. 515(028254825),bl. 515(028254825),2008,1,14,0,25,7,3
112,2008-01-14T12:49:00..000000000,ЧЕЗ Електро България АД,16.37,Кака(3000248359),Кака(3000248359),2008,1,14,0,44,11,1
113,2008-01-14T12:49:00..000000000,БТК,23.72,БТК - Кака(028725348),БТК - Кака(028725348),2008,1,14,0,25,11,3
114,2008-01-19T13:59:00..000000000,Софийска вода АД,6.34,Кака(3035289),Кака(3035289),2008,1,19,5,39,11,2
115,2008-01-19T13:59:00..000000000,Топлофикация София ЕАД,43.09,423(151415),423(151415),2008,1,19,5,42,2,5
116,2008-01-19T13:59:00..000000000,Топлофикация София ЕАД,106.75,515(164402),515(164402),2008,1,19,5,42,7,5
117,2008-02-05T20:58:00..000000000,ГлоБул ЕАД,21.49,Tatko(000082500),Tatko(000082500),2008,2,5,1,27,3,3
118,2008-02-05T20:58:00..000000000,ГлоБул ЕАД,15.18,Mijn GSM(000082520),Mijn GSM(000082520),2008,2,5,1,27,1,3
119,2008-02-05T20:59:00..000000000,М-Тел,16.98,Моят телефон(08870589596601),Моят телефон(08870589596601),2008,2,5,1,32,1,3
120,2008-02-05T20:59:00..000000000,Мобилтел  ЕАД,8.4,Mama(08865799136533),Mama(08865799136533),2008,2,5,1,36,9,3
121,2008-02-11T11:05:00..000000000,ЧЕЗ Електро България АД,27.07,515(3000153493),515(3000153493),2008,2,11,0,44,7,1
122,2008-02-11T11:05:00..000000000,Софийска вода (515),12.68,515(5029035),515(5029035),2008,2,11,0,14,7,2
123,2008-02-11T11:05:00..000000000,Мобилтел  ЕАД,50.21,Kaka(08886625376357),Kaka(08886625376357),2008,2,11,0,36,11,3
124,2008-02-14T13:23:00..000000000,БТК,13.44,bl. 515(028254825),bl. 515(028254825),2008,2,14,3,25,7,3
125,2008-02-14T13:23:00..000000000,БТК,14.72,БТК - Кака(028725348),БТК - Кака(028725348),2008,2,14,3,25,11,3
126,2008-02-14T13:23:00..000000000,ЧЕЗ Електро България АД,16.86,Кака(3000248359),Кака(3000248359),2008,2,14,3,44,11,1
127,2008-02-14T13:23:00..000000000,Софийска вода АД,6.34,Кака(3035289),Кака(3035289),2008,2,14,3,39,11,2
128,2008-02-14T13:23:00..000000000,ЧЕЗ Електро България АД,4.94,Татко(3000151577),Татко(3000151577),2008,2,14,3,44,7,1
129,2008-02-20T13:37:00..000000000,Топлофикация София ЕАД,43.89,423(151415),423(151415),2008,2,20,2,42,2,5
130,2008-02-20T13:37:00..000000000,Топлофикация София ЕАД,111.89,515(164402),515(164402),2008,2,20,2,42,7,5
131,2008-03-07T11:02:00..000000000,ЧЕЗ Електро България АД,31.42,515(3000153493),515(3000153493),2008,3,7,4,44,7,1
776,2010-04-19T10:19:00..000000000,ЧЕЗ Електро България АД,23.89,515(3000153493),515(3000153493),2010,4,19,0,44,7,1
777,2010-04-19T10:19:00..000000000,Топлофикация София ЕАД,71.26,515(164402),515(164402),2010,4,19,0,42,7,5
778,2010-04-27T10:31:00..000000000,Софийска вода (515),29.52,515(5029035),515(5029035),2010,4,27,1,14,7,2
779,2010-04-27T10:31:00..000000000,ГлоБул ЕАД,4.75,Mama(002039600),Mama(002039600),2010,4,27,1,27,9,3
780,2010-05-03T10:25:00..000000000,ГлоБул ЕАД,59.18,Mijn GSM(000082520),Mijn GSM(000082520),2010,5,3,0,27,1,3
781,2010-05-05T09:22:00..000000000,ЧЕЗ Електро България АД,14.78,Кака(3000248359),Кака(3000248359),2010,5,5,2,44,11,1
782,2010-05-05T09:22:00..000000000,Софийска вода (423),13.82,423(4046798),423(4046798),2010,5,5,2,15,2,2
783,2010-05-05T09:22:00..000000000,Софийска вода (515),7.68,515(5029035),515(5029035),2010,5,5,2,14,7,2
784,2010-05-05T09:22:00..000000000,М-Тел,8.4,Mama(08865799136533),Mama(08865799136533),2010,5,5,2,32,9,3
785,2010-05-05T09:22:00..000000000,М-Тел,20.39,Моят телефон(08870589596601),Моят телефон(08870589596601),2010,5,5,2,32,1,3
786,2010-05-10T11:15:00..000000000,ГлоБул ЕАД,24.4,Tatko(000082500),Tatko(000082500),2010,5,10,0,27,3,3
787,2010-05-10T11:15:00..000000000,БТК,21.41,БТК - Кака(028725348),БТК - Кака(028725348),2010,5,10,0,25,11,3
788,2010-05-10T11:15:00..000000000,БТК,2.41,423(028254825),423(028254825),2010,5,10,0,25,2,3
789,2010-05-12T13:53:00..000000000,М-Тел,39.32,Kaka(08886625376254),Kaka(08886625376254),2010,5,12,2,32,11,3
790,2010-05-14T12:23:00..000000000,Софийска вода АД,4.61,Кака(3035289),Кака(3035289),2010,5,14,4,39,11,2
